email_id,true_label,source,phishing_characteristics,phishing_persuasion,phishing_final_assessment,etiquette,content,personalization,personalization_persuasion
1100,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1101,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1102,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1103,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1104,1,Nigerian Fraud,0,0,0,1,1,1.0,1.0
1105,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1106,1,Nigerian Fraud,0,0,0,1,1,1.0,1.0
1107,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1108,1,Nigerian Fraud,0,0,0,1,1,0.0,0.0
1109,1,Nigerian Fraud,0,0,0,1,1,1.0,1.0
1110,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1111,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1112,1,Nigerian Fraud,0,0,0,1,1,1.0,1.0
1113,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1114,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1115,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1116,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1117,1,Nigerian Fraud,1,1,1,0,0,1.0,0.0
1118,1,Nigerian Fraud,0,0,0,1,1,0.0,0.0
1119,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1120,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1121,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1122,1,Nigerian Fraud,0,0,0,1,1,0.0,0.0
1123,1,Nigerian Fraud,0,0,0,1,1,1.0,1.0
1124,1,Nigerian Fraud,1,1,1,0,0,0.0,0.0
1125,1,Nazario,0,0,0,1,1,1.0,1.0
1126,1,Nazario,0,0,0,1,1,1.0,1.0
1127,1,Nazario,1,1,1,0,0,1.0,0.0
1128,1,Nazario,0,0,0,1,1,1.0,1.0
1129,1,Nazario,1,1,1,0,0,1.0,0.0
1130,1,Nazario,0,0,0,1,1,1.0,1.0
1131,1,Nazario,1,1,1,0,0,1.0,0.0
1132,1,Nazario,0,0,0,1,1,1.0,1.0
1133,1,Nazario,1,1,1,0,0,1.0,0.0
1134,1,Nazario,1,1,1,0,0,0.0,0.0
1135,1,Nazario,0,0,0,1,1,1.0,1.0
1136,1,Nazario,0,0,0,1,1,1.0,1.0
1137,1,Nazario,0,0,0,1,1,1.0,1.0
1138,1,Nazario,1,1,1,0,0,0.0,0.0
1139,1,Nazario,0,0,0,1,1,1.0,1.0
1140,1,Nazario,0,0,0,1,1,1.0,1.0
1141,1,Nazario,1,1,1,0,0,0.0,0.0
1142,1,Nazario,1,1,1,0,0,1.0,0.0
1143,1,Nazario,0,0,0,1,1,1.0,1.0
1144,1,Nazario,1,1,1,0,0,1.0,0.0
1145,1,Nazario,1,1,1,0,0,1.0,0.0
1146,1,Nazario,0,0,0,1,1,1.0,1.0
1147,1,Nazario,1,1,1,0,0,1.0,0.0
1148,1,Nazario,0,0,0,1,1,1.0,1.0
1149,1,Nazario,0,0,0,1,1,1.0,1.0
1150,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1151,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1152,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1153,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1154,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1155,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1156,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1157,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1158,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1159,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1160,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1161,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1162,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1163,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1164,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1165,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1166,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1167,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1168,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1169,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1170,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1171,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1172,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1173,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1174,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1175,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1176,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1177,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1178,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1179,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1180,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1181,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1182,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1183,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1184,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1185,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1186,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1187,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1188,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1189,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1190,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1191,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1192,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1193,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1194,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1195,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1196,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1197,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1198,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1199,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1200,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1201,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1202,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1203,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1204,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1205,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1206,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1207,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1208,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1209,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1210,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1211,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1212,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1213,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1214,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1215,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1216,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1217,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1218,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1219,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1220,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1221,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1222,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1223,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1224,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1225,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1226,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1227,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1228,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1229,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1230,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1231,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1232,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1233,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1234,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1235,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1236,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1237,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1238,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1239,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1240,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1241,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1242,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1243,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1244,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1245,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1246,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1247,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1248,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1249,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1250,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1251,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1252,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1253,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1254,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1255,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1256,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1257,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1258,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1259,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1260,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1261,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1262,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1263,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1264,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1265,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1266,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1267,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1268,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1269,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1270,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1271,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1272,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1273,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1274,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1275,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1276,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1277,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1278,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1279,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1280,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1281,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1282,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1283,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1284,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1285,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1286,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1287,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1288,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1289,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1290,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1291,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1292,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1293,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1294,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1295,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1296,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1297,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1298,0,SpamAssasin,0,0,0,1,1,1.0,1.0
1299,0,SpamAssasin,0,0,0,1,1,1.0,1.0
