email_id,true_label,source,phishing_characteristics,phishing_persuasion,phishing_final_assessment,etiquette,content,personalization,personalization_persuasion
1250,0,SpamAssasin,0,0,0,1,1,0,1
1251,0,SpamAssasin,0,0,0,1,1,0,1
1252,0,SpamAssasin,0,0,0,1,1,0,1
1253,0,SpamAssasin,0,0,0,1,1,0,1
1254,0,SpamAssasin,0,0,0,0,1,0,1
1255,0,SpamAssasin,0,0,0,1,1,0,1
1256,0,SpamAssasin,0,0,0,1,1,0,1
1257,0,SpamAssasin,0,0,0,1,1,0,1
1258,0,SpamAssasin,0,0,0,1,1,0,1
1259,0,SpamAssasin,0,0,0,1,1,0,1
1260,0,SpamAssasin,0,0,0,1,1,0,0
1261,0,SpamAssasin,0,0,0,1,1,0,1
1262,0,SpamAssasin,0,0,0,0,0,0,1
1263,0,SpamAssasin,0,0,0,1,1,0,1
1264,0,SpamAssasin,0,0,0,1,1,0,1
1265,0,SpamAssasin,0,0,0,1,1,0,1
1266,0,SpamAssasin,0,0,0,1,1,0,1
1267,0,SpamAssasin,0,0,0,1,1,0,0
1268,0,SpamAssasin,0,0,0,1,1,0,1
1269,0,SpamAssasin,0,0,0,1,1,0,1
1270,0,SpamAssasin,0,0,0,1,1,0,1
1271,0,SpamAssasin,0,0,0,1,1,0,1
1272,0,SpamAssasin,0,0,0,1,1,0,1
1273,0,SpamAssasin,0,0,0,1,1,0,1
1274,0,SpamAssasin,0,0,0,1,1,0,1
1275,0,SpamAssasin,0,0,0,1,1,0,1
1276,0,SpamAssasin,0,0,0,0,0,0,0
1277,0,SpamAssasin,0,0,0,1,1,0,1
1278,0,SpamAssasin,0,0,0,1,1,0,1
1279,0,SpamAssasin,0,0,0,1,1,0,1
1280,0,SpamAssasin,0,0,0,1,1,0,1
1281,0,SpamAssasin,0,0,0,1,1,0,1
1282,0,SpamAssasin,0,0,0,1,1,0,1
1283,0,SpamAssasin,0,0,0,1,1,0,1
1284,0,SpamAssasin,0,0,0,1,1,0,1
1285,0,SpamAssasin,0,0,0,1,1,0,1
1286,0,SpamAssasin,0,0,0,1,1,0,1
1287,0,SpamAssasin,0,0,0,1,1,0,1
1288,0,SpamAssasin,0,0,0,1,1,0,1
1289,0,SpamAssasin,0,0,0,1,1,0,1
1290,0,SpamAssasin,0,0,0,1,1,0,1
1291,0,SpamAssasin,0,0,0,1,1,0,1
1292,0,SpamAssasin,0,0,0,1,1,0,1
1293,0,SpamAssasin,0,0,0,1,1,0,1
1294,0,SpamAssasin,0,0,0,1,1,0,1
1295,0,SpamAssasin,0,0,0,0,0,0,1
1296,0,SpamAssasin,0,0,0,1,1,0,1
1297,0,SpamAssasin,0,0,0,0,1,0,1
1298,0,SpamAssasin,0,0,0,1,1,0,1
1299,0,SpamAssasin,0,0,0,1,1,0,1
